customer_id,email,loyalty_points,feedback_score,preferred_store,newsletter_subscribed
623,srandhawa@example.net,3101,3,Bengaluru,N
624,esha@example.net,NA,6,Bengaluru,
625,lalalka@example.org,182,,Hyderabad,Y
626,aishani97@example.net,NA,,,
627,yranganathan@example.com,NA,7,Bengaluru,
628,mitrasara@example.net,1766,9,Mumbai,
629,hritik29@example.org,NA,,,Y
630,,2597,4,Hyderabad,
631,,2011,9,,Yes
632,,555,3,Mumbai,Yes
633,rbadal@example.net,,1,Bengaluru,
634,xwali@example.net,974,9,Bengaluru,
635,jbalakrishnan@example.org,,,Mumbai,Yes
636,daniel54@example.com,2562,,,No
637,menonfarhan@example.org,,,Mumbai,Yes
638,gunbir42@example.org,723,6,Hyderabad,Y
639,fiyaz67@example.com,4578,,,Y
640,jayaramanqadim@example.com,NA,9,Mumbai,Y
641,,NA,,Bengaluru,
642,pmahal@example.org,NA,9,,
643,watikabuch@example.com,NA,,Mumbai,No
644,oliver52@example.net,,6,Mumbai,N
645,sankarlogan@example.org,NA,,Mumbai,N
646,pallaakshay@example.org,NA,,Bengaluru,N
647,gaurika76@example.org,NA,,Hyderabad,Yes
648,wbal@example.org,3054,,Bengaluru,N
649,beragirik@example.com,NA,,Bengaluru,Y
650,turvi59@example.com,1621,8,Bengaluru,
651,akonda@example.net,NA,1,Hyderabad,
652,mkrish@example.net,NA,9,Bengaluru,N
653,sanipriya@example.com,,,Bengaluru,
654,saanvi34@example.org,NA,7,Hyderabad,N
655,yagneshswaminathan@example.com,NA,,Hyderabad,Yes
656,tsamra@example.net,NA,9,Mumbai,
657,balveer78@example.org,,9,,
658,rudramitra@example.net,,8,Hyderabad,No
659,laksh30@example.com,419,,,Y
660,btandon@example.com,,4,,
661,dipta03@example.com,,3,Mumbai,Y
662,manthan76@example.com,NA,,Bengaluru,No
663,chanchal28@example.net,NA,,Mumbai,
664,bhattivarsha@example.net,,9,Bengaluru,Y
665,usolanki@example.org,,4,,
666,agastyamalhotra@example.org,,9,Mumbai,No
667,radhakrishnancharita@example.com,,,Mumbai,
668,chandermugdha@example.com,NA,1,Hyderabad,No
669,rachitapatel@example.net,NA,,Mumbai,No
670,ishadeep@example.net,NA,,Hyderabad,
671,sai43@example.net,NA,10,Bengaluru,No
672,mohammedsrivastava@example.net,232,9,Bengaluru,Y
673,azaan10@example.org,4073,,Hyderabad,N
674,dhillonrajata@example.org,NA,,,Yes
675,janaki11@example.com,,,,Y
676,jaggisneha@example.org,2091,5,,N
677,jswamy@example.net,2835,6,Mumbai,N
678,barkha91@example.net,NA,1,,N
679,wwable@example.net,NA,9,Hyderabad,
680,kala85@example.com,,4,,
681,ymangal@example.org,,,Mumbai,N
682,,NA,,Hyderabad,Y
683,williambuch@example.net,1249,,Bengaluru,Yes
684,santmichael@example.org,,,Hyderabad,Yes
685,hardiklall@example.com,NA,9,Bengaluru,
686,wsibal@example.net,,9,Mumbai,Yes
687,bhattaditya@example.com,1977,10,Hyderabad,N
688,pjain@example.org,1944,,Hyderabad,
689,nidhi00@example.org,NA,,Hyderabad,
690,shuklafitan@example.com,NA,,Mumbai,Y
691,kallajanya@example.org,NA,,Hyderabad,Yes
692,wkota@example.net,952,,,
693,wadhwavivaan@example.org,3793,,Mumbai,Y
694,rsaha@example.net,,,Mumbai,Yes
695,,,8,Mumbai,No
696,,3202,,Hyderabad,Yes
697,meghana25@example.com,,4,Mumbai,
698,palmitesh@example.net,NA,,Hyderabad,
699,atharvramesh@example.org,2048,,,Yes
700,dyalcharan@example.net,,,Bengaluru,No
701,chaudhurinikita@example.net,3702,,,Yes
702,,1583,,,
703,otaneja@example.com,,,,Yes
704,,,3,Mumbai,
705,opatel@example.org,NA,,Hyderabad,No
706,bimala82@example.org,938,,Mumbai,
707,agrawalzarna@example.com,NA,,Mumbai,N
708,vrishtikoshy@example.net,3920,,,Yes
709,rajagopaljoshua@example.org,1427,9,Mumbai,Y
710,falakgandhi@example.com,4891,8,Bengaluru,N
711,raivasana@example.com,NA,6,,Y
712,mlad@example.net,2623,,,Y
713,sundaramnikita@example.org,4244,9,,
714,wkala@example.org,,10,Hyderabad,Y
715,jhalak90@example.org,2113,,Mumbai,Y
716,sampathvinaya@example.org,NA,7,Mumbai,
717,akalla@example.net,,2,Hyderabad,N
718,xdatta@example.net,4363,,Bengaluru,No
719,wswaminathan@example.org,NA,9,,No
720,haritasoni@example.org,2766,7,,N
721,fmerchant@example.org,,,Mumbai,No
722,lohittripathi@example.com,,,Bengaluru,No
723,manandas@example.org,,9,Bengaluru,No
724,ikbaldoctor@example.org,,6,Mumbai,
725,deviyatan@example.net,2661,,Hyderabad,
726,hkulkarni@example.com,NA,,,Y
727,karabdul@example.com,,4,Mumbai,Yes
728,libnikar@example.net,,,Mumbai,Yes
729,dasguptahitesh@example.com,,9,Hyderabad,
730,robertgarg@example.net,2549,9,,
731,kalagaurav@example.net,NA,,Hyderabad,N
732,hmurthy@example.org,2578,9,,N
733,patilnisha@example.net,,,Hyderabad,No
734,banjeethayre@example.org,,,,No
735,,NA,9,Hyderabad,
736,,3287,,Hyderabad,Yes
737,xalakbrahmbhatt@example.org,,,Hyderabad,
738,benjaminkamdar@example.com,,,,
739,adugar@example.org,2223,9,Hyderabad,Yes
740,gautam38@example.net,NA,9,Hyderabad,No
741,beraxavier@example.com,,9,Mumbai,
742,tnarasimhan@example.org,3163,9,Bengaluru,Y
743,narasimhanazaan@example.com,NA,9,Bengaluru,Yes
744,ggarg@example.com,3618,,Mumbai,
745,dakshathakur@example.org,,9,,Y
746,ychaudhari@example.org,NA,,Hyderabad,Y
747,ddevan@example.org,,9,Hyderabad,
748,shamahika@example.com,3127,9,Hyderabad,No
749,zashil29@example.com,,9,,No
750,qchaudhry@example.org,,10,Mumbai,
751,esarin@example.com,1485,,Mumbai,Yes
752,tanishkeer@example.org,NA,,Hyderabad,
753,,,9,Hyderabad,N
754,daraadvik@example.net,4919,,Hyderabad,N
755,ekar@example.org,NA,9,Hyderabad,No
756,upma75@example.org,4219,,Hyderabad,Y
757,sai08@example.org,,2,,
758,kala52@example.org,,9,Bengaluru,Y
759,xvohra@example.net,NA,,Bengaluru,
760,,,9,Mumbai,Y
761,,,9,Mumbai,N
762,balakrishnanikshita@example.com,NA,4,Hyderabad,Y
763,dayamai10@example.net,155,9,,Y
764,,NA,9,Mumbai,
765,,3149,,Bengaluru,
766,manyamodi@example.org,2186,,Hyderabad,
767,reva16@example.org,NA,5,Mumbai,N
768,mekhala36@example.com,,,Mumbai,
769,theodorebadami@example.org,,9,Hyderabad,Y
770,godamason@example.com,,,Mumbai,
771,gaurikayadav@example.net,1502,1,,Yes
772,,,,Hyderabad,
773,galaanamika@example.net,NA,9,,Y
774,tristan05@example.com,,,Bengaluru,Y
775,korpaldhriti@example.com,458,9,,No
776,balgabriel@example.net,NA,1,Hyderabad,
777,deepchandresh@example.net,,9,Mumbai,N
778,qkale@example.net,,9,,
779,chackoekbal@example.com,2373,9,Bengaluru,N
780,chaturabanik@example.org,4743,10,Mumbai,N
781,krishna77@example.org,,,Mumbai,
782,veer58@example.net,,,,N
783,kalpitsem@example.net,4631,,,N
784,aarini18@example.org,NA,9,,
785,etripathi@example.net,NA,9,Mumbai,Yes
786,,NA,,,Yes
787,wishi44@example.net,,,,Yes
788,lohitparmar@example.org,2914,,,No
789,pushtitrivedi@example.com,,,Hyderabad,N
790,,530,,Bengaluru,Yes
791,ishwar53@example.org,2208,,Mumbai,Y
792,sachdevaekaraj@example.com,NA,,,Y
793,chanadiya@example.com,1804,,Bengaluru,
794,omajasrinivasan@example.com,2965,,Mumbai,No
795,nidradalia@example.com,NA,9,Mumbai,
796,darafalak@example.org,NA,9,Mumbai,No
797,darsh76@example.org,NA,,Hyderabad,N
798,manyasingh@example.com,NA,5,Bengaluru,Y
799,tiwariomya@example.net,NA,,Mumbai,Y
800,mugdha14@example.net,,,,Yes
801,yastigoda@example.com,4975,9,Hyderabad,
802,rajagopalandivya@example.net,NA,5,Bengaluru,
803,jkorpal@example.net,3158,,,Y
804,bhavani72@example.com,4398,,,N
805,ranveer35@example.com,530,9,Mumbai,N
806,ikara@example.com,,7,Hyderabad,
807,ppatla@example.com,,9,Bengaluru,Yes
808,parekhbarkha@example.net,,9,Mumbai,N
809,ckuruvilla@example.org,,,Mumbai,No
810,urvashiaurora@example.com,NA,,Mumbai,
811,chanarishi@example.net,,8,Mumbai,
812,lchowdhury@example.net,2613,,Hyderabad,
813,chaitalyjha@example.org,,9,,N
814,aayushbalay@example.org,1423,,,Y
815,zpalla@example.org,NA,9,Mumbai,Yes
816,kumarvarenya@example.net,,9,,Y
817,mahika51@example.org,NA,,,Yes
818,piyengar@example.net,2698,,Bengaluru,
819,balhaarsura@example.net,2954,5,Bengaluru,No
820,mahikatank@example.net,,8,Bengaluru,Y
821,tbhatti@example.net,NA,,Bengaluru,Y
822,gopalbali@example.com,,2,,No
823,qbumb@example.org,NA,8,,
824,,4655,,Mumbai,No
825,zdada@example.org,,4,Hyderabad,Y
826,dupadhyay@example.net,NA,9,Bengaluru,
827,birnidhi@example.net,3162,9,Mumbai,
828,dasguptadarsh@example.com,897,9,Mumbai,Y
829,kulkarnivedant@example.com,NA,,Bengaluru,No
830,,4085,,Bengaluru,No
831,nchowdhury@example.org,NA,9,Hyderabad,
832,nigamalka@example.net,NA,,,
833,chasmum27@example.com,508,,Mumbai,
834,,NA,4,Hyderabad,Yes
835,ishwar84@example.net,NA,9,Bengaluru,N
836,gerabina@example.org,4302,,,No
837,fariq42@example.org,NA,9,Hyderabad,
838,,2170,9,Mumbai,Yes
839,bhavna11@example.org,3191,,Bengaluru,
840,dayamaichacko@example.org,NA,,Mumbai,N
841,kevinjaggi@example.org,NA,3,,N
842,zgandhi@example.org,,9,,
843,,NA,,Bengaluru,No
844,,,8,Mumbai,
845,hemangsharma@example.net,NA,9,,
846,wbalan@example.com,NA,9,Bengaluru,N
847,mannjack@example.net,,9,Hyderabad,Yes
848,,,3,Hyderabad,
849,bainsgirish@example.com,595,,Bengaluru,N
850,nguha@example.com,,,Mumbai,Y
851,maanavsarna@example.net,,,Bengaluru,Yes
852,,NA,,,N
853,samuel50@example.net,NA,,Bengaluru,Yes
854,sai13@example.org,NA,2,Hyderabad,
855,yashicananda@example.net,2501,9,,N
856,sabharwalaarav@example.com,,8,Mumbai,Y
857,faraj55@example.net,,7,,No
858,loyalekavir@example.com,,,Hyderabad,N
859,shuklaryan@example.org,NA,,Bengaluru,N
860,harini98@example.org,,,Hyderabad,N
861,bvenkataraman@example.org,,,Hyderabad,Y
862,kwali@example.org,NA,9,,N
863,zbhandari@example.org,NA,,Bengaluru,
864,omya88@example.net,4512,,Hyderabad,Yes
865,oliver77@example.org,,9,,Y
866,jeet96@example.com,540,,Hyderabad,No
867,nakul73@example.org,NA,1,Bengaluru,
868,pillaiguneet@example.com,142,,Hyderabad,N
869,libni64@example.net,1689,,Mumbai,Y
870,bhavya95@example.org,NA,,Bengaluru,Yes
871,bgill@example.com,1453,9,Mumbai,
872,rajagopalannathaniel@example.net,,9,,No
873,ekta74@example.com,2306,,Hyderabad,N
874,avarkey@example.net,NA,,Hyderabad,Y
875,kkulkarni@example.net,NA,,Mumbai,
876,raagini36@example.net,NA,9,Hyderabad,No
877,idash@example.com,,9,Mumbai,
878,faris13@example.org,2620,,,Yes
879,,4350,,,No
880,baghyawati25@example.org,,,,N
881,uwarrior@example.net,,9,Hyderabad,Y
882,dalajapatla@example.org,108,5,Bengaluru,
883,gautam06@example.org,NA,,Mumbai,Y
884,,NA,,Bengaluru,N
885,cchandran@example.org,,,Bengaluru,
886,jsolanki@example.net,NA,,,
887,vbhasin@example.com,NA,1,Mumbai,Y
888,janya09@example.net,,,,No
889,dkulkarni@example.com,4478,,Hyderabad,N
890,,4539,,Hyderabad,N
891,patrick24@example.org,2713,,Mumbai,No
892,jackvirk@example.org,NA,9,Bengaluru,N
893,qmody@example.com,999,9,,
894,diyathakkar@example.com,1113,,Mumbai,
895,ridhirattan@example.net,NA,7,Mumbai,
896,bobalkashish@example.com,,9,Bengaluru,N
897,,NA,9,Hyderabad,N
898,mitesh15@example.org,,9,Mumbai,
899,usanghvi@example.org,,,Mumbai,N
900,krishnamurthyindira@example.org,,9,,
901,yutikapandya@example.org,2092,,Bengaluru,
902,mistrylakshit@example.net,NA,10,Bengaluru,Yes
903,nandiniagrawal@example.com,,,Mumbai,Yes
904,cheemapahal@example.net,,,Mumbai,
905,lmodi@example.net,NA,,Mumbai,Yes
906,eta30@example.org,NA,,Bengaluru,Y
907,,1532,,Bengaluru,Yes
908,twason@example.org,,3,Bengaluru,N
909,,1774,9,Hyderabad,
910,aarini45@example.net,1557,,,Y
911,champakchaudhuri@example.net,4616,4,Mumbai,No
912,pavani11@example.com,,10,Hyderabad,N
913,chaman37@example.net,,,Hyderabad,
914,mitalisama@example.net,2105,8,Hyderabad,
915,chanakyasura@example.com,2066,9,Hyderabad,No
916,mekhalapall@example.org,,9,,Yes
917,btrivedi@example.org,1127,,Bengaluru,Y
918,wyattkala@example.com,NA,,,Y
919,,,,,Yes
920,jmajumdar@example.com,NA,,Hyderabad,
921,vyanjana17@example.net,,,,No
922,devikaganesh@example.org,NA,,,Yes
923,,4836,,,N
924,ykhosla@example.com,NA,9,,Y
925,ldalia@example.org,4489,7,,
926,dhruv77@example.com,71,9,,No
927,gaurang94@example.net,NA,9,,Yes
928,gopalmanbir@example.net,NA,,Hyderabad,Y
929,kibewarda@example.org,NA,9,Hyderabad,
930,abeermanne@example.com,2394,,,
931,kedwin@example.com,NA,,Bengaluru,Yes
932,fghosh@example.org,,9,Mumbai,N
933,upadhyayqasim@example.org,NA,,Mumbai,
934,amrutaseth@example.net,957,,Hyderabad,N
935,avni96@example.com,NA,7,Mumbai,N
936,yauvanimohanty@example.com,4713,,Hyderabad,
937,pdesai@example.org,,,,N
938,,2170,9,Mumbai,N
939,hmanne@example.com,3980,9,,Y
940,,NA,,Bengaluru,
941,xparikh@example.org,,9,,
942,janikavya@example.net,3962,,Bengaluru,No
943,kbalay@example.net,,,,Yes
944,wazirbarad@example.net,4767,,Mumbai,
945,hredhaan78@example.com,324,1,Bengaluru,N
946,samaksh30@example.net,NA,,,
947,murthyyagnesh@example.net,NA,,Bengaluru,No
948,rushilshukla@example.net,,,Mumbai,No
949,,,6,Bengaluru,Yes
950,raaginisetty@example.org,,,Bengaluru,
951,harrison78@example.net,4446,,Mumbai,Y
952,timothyboase@example.org,2598,,Hyderabad,
953,,NA,3,Bengaluru,
954,rachana21@example.com,4387,9,,
955,gmane@example.org,NA,9,,
956,shahviraj@example.com,NA,,Hyderabad,N
957,niteshbumb@example.com,,3,Bengaluru,
958,varshakaur@example.org,1492,,Bengaluru,N
959,jeetbandi@example.org,,4,Hyderabad,
960,roza@example.org,NA,9,Hyderabad,No
961,pprabhakar@example.com,,9,,N
962,rajuanirudh@example.com,4835,6,Hyderabad,
963,aarini53@example.net,,9,Hyderabad,N
964,,,9,,N
965,,3377,9,,N
966,lbalasubramanian@example.net,NA,9,Mumbai,Yes
967,bosedarsh@example.net,NA,9,Bengaluru,Yes
968,ethanluthra@example.org,3919,,Bengaluru,
969,shankerkavya@example.com,NA,,,Y
970,ramachandranlipika@example.org,1773,9,Bengaluru,Y
971,rachitabala@example.org,3492,1,,N
972,chandreshmitter@example.net,NA,8,Bengaluru,
973,banjeetkaul@example.org,NA,,Hyderabad,
974,boasekashish@example.com,NA,5,Bengaluru,N
975,pillaiwishi@example.org,NA,9,Hyderabad,No
976,vinayaprashad@example.com,NA,2,Bengaluru,No
977,dayitabajaj@example.com,,,,Y
978,noahpant@example.org,4862,,Mumbai,
979,warhizachariah@example.org,4115,7,Bengaluru,N
980,,1395,,Bengaluru,Yes
981,brarleela@example.net,NA,,Bengaluru,No
982,vsinghal@example.org,3745,,Hyderabad,N
983,udarsh42@example.org,1607,9,Hyderabad,
984,,3044,9,Hyderabad,Y
985,nakul48@example.net,4580,,Hyderabad,
986,champak11@example.org,NA,9,Mumbai,Yes
987,lgupta@example.org,NA,9,Hyderabad,Y
988,,NA,10,Mumbai,No
989,cheriantanay@example.com,3524,9,Mumbai,N
990,varghesegautami@example.com,NA,,,Yes
991,sarinaarnav@example.net,NA,,Hyderabad,
992,edhitha44@example.org,NA,8,Mumbai,
993,,NA,,,
994,udarsh78@example.org,637,,,
995,jeremiah58@example.org,NA,5,Bengaluru,Y
996,xgara@example.org,,9,,Y
997,,,,Bengaluru,
998,,,,Hyderabad,Yes
999,ravelavi@example.net,,,Bengaluru,Y
1000,srivastavaekiya@example.com,440,,Mumbai,Y
1001,mammenjyoti@example.com,,,Hyderabad,Y
1002,jdivan@example.net,,,Mumbai,N
1003,fnair@example.org,2741,,,
1004,madanhema@example.com,,9,Hyderabad,Y
1005,bdalia@example.net,4612,,Hyderabad,Yes
1006,pushti87@example.org,,,Mumbai,
1007,harshilboase@example.net,1278,,Hyderabad,No
1008,meghana54@example.com,NA,9,,No
1009,minhasalexander@example.com,,,,
1010,advaithmani@example.org,4501,,Hyderabad,No
1011,,,,Mumbai,
1012,mkarpe@example.org,,,Hyderabad,Y
1013,lbath@example.com,,,,Yes
1014,charita33@example.com,3835,,Bengaluru,
1015,sarnaandrew@example.net,NA,,,
1016,ssahni@example.org,NA,9,,No
1017,nom@example.net,NA,8,,Yes
1018,deabeer@example.com,NA,,Hyderabad,
1019,,NA,10,Bengaluru,Y
1020,robertrana@example.net,,9,Mumbai,
1021,sharmapatrick@example.org,NA,5,Hyderabad,
1022,ysengupta@example.org,4046,,Hyderabad,
1023,oghose@example.com,,,Bengaluru,Yes
1024,libni68@example.com,,9,,Yes
1025,dayitadave@example.com,,,Bengaluru,Yes
1026,zkata@example.com,,,,
1027,ranveeroza@example.org,,,,Y
1028,mohini86@example.org,NA,9,Mumbai,N
1029,biswasjackson@example.org,,,Bengaluru,Y
1030,shivansh79@example.net,NA,,Mumbai,Y
1031,ochoudhary@example.net,NA,9,Mumbai,Yes
1032,modijason@example.com,NA,,,No
1033,arinpurohit@example.org,,9,Mumbai,Yes
1034,mkade@example.org,1170,,Hyderabad,
1035,hchakraborty@example.com,NA,,Hyderabad,N
1036,prishachander@example.com,NA,9,Bengaluru,Yes
1037,dacharya@example.net,1518,9,Hyderabad,No
1038,karan68@example.net,NA,9,Mumbai,Yes
1039,aarav45@example.net,,,Bengaluru,Y
1040,jvaidya@example.com,3887,,Bengaluru,
1041,badamianvi@example.com,3194,1,Hyderabad,N
1042,jananinazareth@example.org,4862,,Mumbai,
1043,gaurangi53@example.net,,9,Hyderabad,Yes
1044,aarav11@example.net,1560,,Hyderabad,Y
1045,mitalisamra@example.com,,9,Bengaluru,N
1046,rhayer@example.com,4927,8,,Yes
1047,sureshekantika@example.org,NA,9,Hyderabad,
1048,psarna@example.net,,8,Hyderabad,No
1049,joshiranveer@example.net,4321,,Mumbai,No
1050,borarohan@example.org,3809,,Hyderabad,Yes
1051,chaitaly61@example.com,4237,2,,N
1052,maanas57@example.com,,9,,N
1053,,,,Bengaluru,
1054,,NA,,Bengaluru,Yes
1055,lgole@example.org,NA,,Bengaluru,N
1056,dakshesh02@example.org,283,6,Hyderabad,Y
1057,,3213,9,,Yes
1058,,,9,Hyderabad,N
1059,,2824,,,
1060,,1260,9,Bengaluru,Y
1061,desainidhi@example.net,2478,,,Y
1062,dhillonrachit@example.com,4971,9,Mumbai,
1063,osekhon@example.com,3994,9,,Yes
1064,mekhala12@example.org,,,,No
1065,cpurohit@example.net,1533,,Mumbai,
1066,,,9,,Y
1067,janujaarora@example.net,NA,9,Mumbai,Y
1068,dubeabhimanyu@example.com,,,,Y
1069,vorasiddharth@example.org,3152,7,,Yes
1070,michael55@example.com,3000,9,Hyderabad,
1071,goyalsudiksha@example.org,NA,,Bengaluru,Y
1072,,NA,,Mumbai,
1073,kaulishita@example.net,1248,9,Bengaluru,N
1074,ramakrishnanxavier@example.com,NA,9,Mumbai,Yes
1075,ckhosla@example.com,,1,Bengaluru,Y
1076,zupadhyay@example.com,NA,9,Bengaluru,Y
1077,qnadkarni@example.org,2504,7,,Yes
1078,chamelipanchal@example.org,NA,,Bengaluru,Y
1079,simon51@example.org,NA,,Mumbai,No
1080,vasatikachowdhury@example.com,NA,9,Hyderabad,Y
1081,fsur@example.net,NA,4,Bengaluru,Y
1082,,3727,9,,
1083,boraomisha@example.com,NA,,Mumbai,No
1084,chaudryyatan@example.net,1911,4,Bengaluru,N
1085,banerjeefaraj@example.com,,,,
1086,akshaythakur@example.org,NA,9,Hyderabad,
1087,fariqkota@example.net,4278,9,Hyderabad,
1088,maxsarin@example.net,NA,,Bengaluru,Yes
1089,qmurthy@example.org,1396,6,Mumbai,Yes
1090,nilimabehl@example.org,3639,,Hyderabad,N
1091,watika91@example.net,505,3,Hyderabad,
1092,vinaya41@example.org,589,,Bengaluru,Yes
1093,yauvani97@example.org,295,,Hyderabad,No
1094,hsethi@example.org,NA,2,Mumbai,
1095,qgrover@example.org,NA,9,,N
1096,chaddalaja@example.net,NA,2,,
1097,mahika20@example.com,NA,,Bengaluru,Yes
1098,upkaarsrivastava@example.org,NA,9,,N
1099,darshamble@example.net,4060,,,Y
1100,nagarajanchaman@example.net,1960,,Hyderabad,
1101,gautamkrishnamurthy@example.com,,9,,Y
1102,elijah96@example.com,3627,,Mumbai,
1103,dsampath@example.net,NA,3,Bengaluru,Y
1104,shivansh50@example.org,NA,,,Yes
1105,maanasparikh@example.net,283,9,,
1106,,,9,,N
1107,choudharydiya@example.com,3132,,Mumbai,No
1108,shacharvi@example.org,NA,9,Mumbai,N
1109,ubikashan@example.net,NA,,Mumbai,
1110,choudhuryquincy@example.com,,7,Hyderabad,
1111,dsaha@example.org,4047,,,Yes
1112,ekiya65@example.net,2833,9,Mumbai,Yes
1113,,1314,,,Y
1114,ucchalsant@example.org,3379,4,Hyderabad,N
1115,janakisachdeva@example.net,2441,,,
1116,owen46@example.org,NA,,Hyderabad,No
1117,,4779,,Bengaluru,No
1118,gourtarak@example.net,NA,,,N
1119,yauvanisalvi@example.com,NA,,Bengaluru,
1120,tmangal@example.net,NA,,Hyderabad,Yes
1121,isaacbhavsar@example.com,NA,9,Bengaluru,
1122,rishi13@example.net,,,Mumbai,N
1123,jasmit48@example.org,,9,Hyderabad,
1124,dasisaac@example.net,,5,,
1125,ishanvi14@example.net,4626,,Hyderabad,N
1126,chatreshsingh@example.com,2518,,Hyderabad,N
1127,salvisamesh@example.org,NA,,,
1128,thakerurmi@example.net,NA,9,Mumbai,N
1129,nagyprisha@example.org,,,Mumbai,Y
1130,vedika33@example.org,28,,Hyderabad,N
1131,hmittal@example.org,4258,9,Mumbai,No
1132,raagini22@example.net,,,Hyderabad,Y
1133,utkarshratti@example.org,3813,,Bengaluru,Y
1134,,NA,9,Bengaluru,Y
1135,isaiahpillay@example.net,,9,Hyderabad,No
1136,ydutta@example.net,,,Mumbai,
1137,lukeyohannan@example.org,NA,,Mumbai,No
1138,walisathvik@example.com,NA,,Hyderabad,
1139,jeevikadeshmukh@example.net,,,Bengaluru,Y
1140,boza@example.com,,,Bengaluru,N
1141,bdua@example.net,,,,No
1142,sahnisathvik@example.com,4583,1,Mumbai,No
1143,patrick44@example.org,882,7,Mumbai,Yes
1144,mitaljyoti@example.net,,9,Mumbai,No
1145,onkarsridhar@example.org,NA,,,Y
1146,kundacharita@example.com,729,9,Hyderabad,
1147,vasaoliver@example.org,,,Hyderabad,Yes
1148,royhemal@example.net,697,,Bengaluru,No
1149,yashvi47@example.org,,9,Hyderabad,N
1150,chandrajatin@example.org,,9,Bengaluru,No
1151,lakshmi11@example.com,NA,,Mumbai,Y
1152,duttavamakshi@example.com,NA,,Bengaluru,No
1153,riya11@example.net,NA,9,Mumbai,
1154,vedika63@example.com,2539,10,Hyderabad,N
1155,santekalinga@example.com,2798,9,Hyderabad,No
1156,mohammed61@example.com,2870,,Mumbai,
1157,devanchatura@example.net,428,,Bengaluru,Y
1158,oviyadoctor@example.org,,10,Mumbai,Y
1159,xsha@example.com,NA,,,
1160,charitapatla@example.net,NA,,Bengaluru,
1161,deshpandeharish@example.com,,9,Hyderabad,Y
1162,nramaswamy@example.net,NA,3,,
1163,tbaria@example.net,,,,Yes
1164,ygoda@example.com,,9,Bengaluru,
1165,xkade@example.com,,,Mumbai,Y
1166,ryan50@example.net,,,,Y
1167,wakeeta29@example.com,,,Bengaluru,N
1168,varsha94@example.org,,,Bengaluru,No
1169,wadhwaijaya@example.com,,3,,No
1170,advikamanda@example.com,NA,9,Bengaluru,Yes
1171,,NA,4,Bengaluru,No
1172,adyagole@example.net,1333,9,Mumbai,Yes
1173,advika08@example.com,,,Bengaluru,N
1174,fariq06@example.com,,,Bengaluru,
1175,gollapushti@example.org,,,,Yes
1176,luke30@example.net,3113,9,Mumbai,Yes
1177,sachibath@example.net,4219,,Bengaluru,Yes
1178,brahmbhattfiyaz@example.com,4583,,Hyderabad,Y
1179,reva98@example.org,3375,,,N
1180,,4314,,Hyderabad,Yes
1181,uaurora@example.net,NA,3,Bengaluru,Yes
1182,rdoshi@example.com,,9,Mumbai,Y
1183,tsethi@example.com,,,Hyderabad,N
1184,sonijai@example.net,3334,,Hyderabad,No
1185,jackson47@example.com,4615,6,Mumbai,No
1186,dmahajan@example.org,,7,Mumbai,Yes
1187,jeet44@example.com,,9,,
1188,darshwadhwa@example.net,,10,Hyderabad,N
1189,bhattilipika@example.net,,9,,Yes
